filename,label,generator,source_id,row_idx,attack_type,generative_model,source_dataset,orig_filename,split,path
test_000781_G04.wav,1,G04,781,6249,ata,audioldm1,TUTSED2017Dev,8O1awDyz34UosZGK6xIp.wav,test,data/processed/test/test_000781_G04.wav
test_000781_G07.wav,1,G07,781,6250,ata,audioldm2,TUTSED2017Dev,SmYitvHbfCMcjTdxXUnp.wav,test,data/processed/test/test_000781_G07.wav
test_000781_G01.wav,1,G01,781,6251,tta,audioldm1,TUTSED2017Dev,2kOcsByXlUPwu4bzLoTY.wav,test,data/processed/test/test_000781_G01.wav
test_000781_G02.wav,1,G02,781,6252,tta,audioldm2,TUTSED2017Dev,OnuDp8As49XWI3xvMadB.wav,test,data/processed/test/test_000781_G02.wav
test_000781_G03.wav,1,G03,781,6253,tta,audiogen,TUTSED2017Dev,IQPW9ecm6fj741SCJxYD.wav,test,data/processed/test/test_000781_G03.wav
test_000781_G05.wav,1,G05,781,6254,tta,audiolcm,TUTSED2017Dev,ESCJzLQjOm6oT02RbuHA.wav,test,data/processed/test/test_000781_G05.wav
test_000781_G06.wav,1,G06,781,6255,tta,tangoflux,TUTSED2017Dev,lJadZpSzCg8omMeIn4hE.wav,test,data/processed/test/test_000781_G06.wav
test_000782_REAL.wav,0,REAL,782,6256,real,real,TUTSED2017Dev,kX9RoIP6mly2eupG1haN.wav,test,data/processed/test/test_000782_REAL.wav
test_000782_G04.wav,1,G04,782,6257,ata,audioldm1,TUTSED2017Dev,1oXsjAgn2UhzDYENltLZ.wav,test,data/processed/test/test_000782_G04.wav
test_000782_G07.wav,1,G07,782,6258,ata,audioldm2,TUTSED2017Dev,kI35nw1bSMHY76UuR2PF.wav,test,data/processed/test/test_000782_G07.wav
test_000782_G01.wav,1,G01,782,6259,tta,audioldm1,TUTSED2017Dev,bZuh91MdvTpw423nKamt.wav,test,data/processed/test/test_000782_G01.wav
test_000782_G02.wav,1,G02,782,6260,tta,audioldm2,TUTSED2017Dev,QkNE3HO7ldI5j9G2YTA1.wav,test,data/processed/test/test_000782_G02.wav
test_000782_G03.wav,1,G03,782,6261,tta,audiogen,TUTSED2017Dev,I5lJBEbg1Fq846jaKNZw.wav,test,data/processed/test/test_000782_G03.wav
test_000782_G05.wav,1,G05,782,6262,tta,audiolcm,TUTSED2017Dev,fqReCapdHoO8ygu90Dcm.wav,test,data/processed/test/test_000782_G05.wav
test_000782_G06.wav,1,G06,782,6263,tta,tangoflux,TUTSED2017Dev,EPD4ClHQjI0GhUiJTXfk.wav,test,data/processed/test/test_000782_G06.wav
test_000783_REAL.wav,0,REAL,783,6264,real,real,TUTSED2017Dev,wNlstoq6TPIGp8k1ZAHR.wav,test,data/processed/test/test_000783_REAL.wav
test_000783_G04.wav,1,G04,783,6265,ata,audioldm1,TUTSED2017Dev,X1KAZT9CrMfLJv7mtl45.wav,test,data/processed/test/test_000783_G04.wav
test_000783_G07.wav,1,G07,783,6266,ata,audioldm2,TUTSED2017Dev,GPVuZ4H0ekMRbx1oQvpi.wav,test,data/processed/test/test_000783_G07.wav
test_000783_G01.wav,1,G01,783,6267,tta,audioldm1,TUTSED2017Dev,HaVloBC27eFcJTbWSKUh.wav,test,data/processed/test/test_000783_G01.wav
test_000783_G02.wav,1,G02,783,6268,tta,audioldm2,TUTSED2017Dev,VeLrtmO2q8pZKnG17DHF.wav,test,data/processed/test/test_000783_G02.wav
test_000783_G03.wav,1,G03,783,6269,tta,audiogen,TUTSED2017Dev,DTfWMlE1hietsoqjnv6a.wav,test,data/processed/test/test_000783_G03.wav
test_000783_G05.wav,1,G05,783,6270,tta,audiolcm,TUTSED2017Dev,QORBIH9kSuY3FExDjqpt.wav,test,data/processed/test/test_000783_G05.wav
test_000783_G06.wav,1,G06,783,6271,tta,tangoflux,TUTSED2017Dev,ebGrclF6h2QgJKfqT40B.wav,test,data/processed/test/test_000783_G06.wav
test_000784_REAL.wav,0,REAL,784,6272,real,real,TUTSED2017Dev,7GRA9aQ6XKx8SLIvy3f5.wav,test,data/processed/test/test_000784_REAL.wav
test_000784_G04.wav,1,G04,784,6273,ata,audioldm1,TUTSED2017Dev,mtC80OoyLwZJK5FsSzap.wav,test,data/processed/test/test_000784_G04.wav
test_000784_G07.wav,1,G07,784,6274,ata,audioldm2,TUTSED2017Dev,dbX1kWyc2FxZzCLHY0A4.wav,test,data/processed/test/test_000784_G07.wav
test_000784_G01.wav,1,G01,784,6275,tta,audioldm1,TUTSED2017Dev,Y4CFTlaWyrKOAhE8vdHL.wav,test,data/processed/test/test_000784_G01.wav
test_000784_G02.wav,1,G02,784,6276,tta,audioldm2,TUTSED2017Dev,wfev7bjocY1tqJhTx0GU.wav,test,data/processed/test/test_000784_G02.wav
test_000784_G03.wav,1,G03,784,6277,tta,audiogen,TUTSED2017Dev,JU0By2FPCKDlmp8zHIeM.wav,test,data/processed/test/test_000784_G03.wav
test_000784_G05.wav,1,G05,784,6278,tta,audiolcm,TUTSED2017Dev,ADQaR3chC5bo6rOVI2vS.wav,test,data/processed/test/test_000784_G05.wav
test_000784_G06.wav,1,G06,784,6279,tta,tangoflux,TUTSED2017Dev,ldKmHuDNp0jaBVC95nFz.wav,test,data/processed/test/test_000784_G06.wav
test_000785_REAL.wav,0,REAL,785,6280,real,real,TUTSED2017Dev,xCjWRUHznl7X08bpFMiB.wav,test,data/processed/test/test_000785_REAL.wav
test_000785_G04.wav,1,G04,785,6281,ata,audioldm1,TUTSED2017Dev,QwfaMjp5H7XFSRIecuAC.wav,test,data/processed/test/test_000785_G04.wav
test_000785_G07.wav,1,G07,785,6282,ata,audioldm2,TUTSED2017Dev,FvEe327j6G5CLwumB1n9.wav,test,data/processed/test/test_000785_G07.wav
test_000785_G01.wav,1,G01,785,6283,tta,audioldm1,TUTSED2017Dev,CTHYc2vk7Zjw50yG6qXz.wav,test,data/processed/test/test_000785_G01.wav
test_000785_G02.wav,1,G02,785,6284,tta,audioldm2,TUTSED2017Dev,cb6zKH2j0ytg8LS5IvGA.wav,test,data/processed/test/test_000785_G02.wav
test_000785_G03.wav,1,G03,785,6285,tta,audiogen,TUTSED2017Dev,uHcJvkARQIUYhyn12xOr.wav,test,data/processed/test/test_000785_G03.wav
test_000785_G05.wav,1,G05,785,6286,tta,audiolcm,TUTSED2017Dev,16cdvolT8IwzMYgOiF0H.wav,test,data/processed/test/test_000785_G05.wav
test_000785_G06.wav,1,G06,785,6287,tta,tangoflux,TUTSED2017Dev,m97IQyuFgr3G1BCjEbV2.wav,test,data/processed/test/test_000785_G06.wav
test_000786_REAL.wav,0,REAL,786,6288,real,real,TUTSED2017Dev,GvBWux240wJCMdIfXtYU.wav,test,data/processed/test/test_000786_REAL.wav
test_000786_G04.wav,1,G04,786,6289,ata,audioldm1,TUTSED2017Dev,2wRytg7D4n1FWBrCuxhG.wav,test,data/processed/test/test_000786_G04.wav
test_000786_G07.wav,1,G07,786,6290,ata,audioldm2,TUTSED2017Dev,wNQIaAmHJLR6Thi7ZKpW.wav,test,data/processed/test/test_000786_G07.wav
test_000786_G01.wav,1,G01,786,6291,tta,audioldm1,TUTSED2017Dev,vW5tPZMfqu4Xi7UcSLh6.wav,test,data/processed/test/test_000786_G01.wav
test_000786_G02.wav,1,G02,786,6292,tta,audioldm2,TUTSED2017Dev,3FeHaAsO7Nm96tLwQRUu.wav,test,data/processed/test/test_000786_G02.wav
test_000786_G03.wav,1,G03,786,6293,tta,audiogen,TUTSED2017Dev,rDMREHYG31I2yKohmgJF.wav,test,data/processed/test/test_000786_G03.wav
test_000786_G05.wav,1,G05,786,6294,tta,audiolcm,TUTSED2017Dev,Ywxvj9J7dbuH08NztROg.wav,test,data/processed/test/test_000786_G05.wav
test_000786_G06.wav,1,G06,786,6295,tta,tangoflux,TUTSED2017Dev,ejR2rBdtfMFy6pWuxqXc.wav,test,data/processed/test/test_000786_G06.wav
test_000787_REAL.wav,0,REAL,787,6296,real,real,TUTSED2017Dev,Dlo9IPyOr7qf4ZmWK6a3.wav,test,data/processed/test/test_000787_REAL.wav
test_000787_G04.wav,1,G04,787,6297,ata,audioldm1,TUTSED2017Dev,D58zmushctxjTealMiUw.wav,test,data/processed/test/test_000787_G04.wav
test_000787_G07.wav,1,G07,787,6298,ata,audioldm2,TUTSED2017Dev,ps7XokBuYWCVmaeMOqNQ.wav,test,data/processed/test/test_000787_G07.wav
test_000787_G01.wav,1,G01,787,6299,tta,audioldm1,TUTSED2017Dev,OqY2FKv6xS51dlPaHs7A.wav,test,data/processed/test/test_000787_G01.wav
test_000787_G02.wav,1,G02,787,6300,tta,audioldm2,TUTSED2017Dev,xVY54zwO2b8uEAZk7LaI.wav,test,data/processed/test/test_000787_G02.wav
test_000787_G03.wav,1,G03,787,6301,tta,audiogen,TUTSED2017Dev,ohpzCP7cwXvb9ZyKf4E5.wav,test,data/processed/test/test_000787_G03.wav
test_000787_G05.wav,1,G05,787,6302,tta,audiolcm,TUTSED2017Dev,5c6gVuvtOqmMnyUG01ds.wav,test,data/processed/test/test_000787_G05.wav
test_000787_G06.wav,1,G06,787,6303,tta,tangoflux,TUTSED2017Dev,HvM3gAWVrtwzCnpL0oFX.wav,test,data/processed/test/test_000787_G06.wav
test_000788_REAL.wav,0,REAL,788,6304,real,real,TUTSED2017Dev,23SkKu5g8r4LTeqClbp0.wav,test,data/processed/test/test_000788_REAL.wav
test_000788_G04.wav,1,G04,788,6305,ata,audioldm1,TUTSED2017Dev,JP6fH2OiZKYmANhXMvnc.wav,test,data/processed/test/test_000788_G04.wav
test_000788_G07.wav,1,G07,788,6306,ata,audioldm2,TUTSED2017Dev,ed83ZucWsNy70jlb2q4m.wav,test,data/processed/test/test_000788_G07.wav
test_000788_G01.wav,1,G01,788,6307,tta,audioldm1,TUTSED2017Dev,PixHLGbF4DKeY91qJ8hf.wav,test,data/processed/test/test_000788_G01.wav
test_000788_G02.wav,1,G02,788,6308,tta,audioldm2,TUTSED2017Dev,a8127UqMVwAQStGdpLIs.wav,test,data/processed/test/test_000788_G02.wav
test_000788_G03.wav,1,G03,788,6309,tta,audiogen,TUTSED2017Dev,68HltdUIqMCsubPQiGBW.wav,test,data/processed/test/test_000788_G03.wav
test_000788_G05.wav,1,G05,788,6310,tta,audiolcm,TUTSED2017Dev,Tp2VC3k4fbtKwJxMSuir.wav,test,data/processed/test/test_000788_G05.wav
test_000788_G06.wav,1,G06,788,6311,tta,tangoflux,TUTSED2017Dev,GC6Uzq3X8ag4tWZipJHv.wav,test,data/processed/test/test_000788_G06.wav
test_000789_REAL.wav,0,REAL,789,6312,real,real,TUTSED2017Dev,C5Yw2d8EWqxNSfgkicrT.wav,test,data/processed/test/test_000789_REAL.wav
test_000789_G04.wav,1,G04,789,6313,ata,audioldm1,TUTSED2017Dev,RMXfBTU4QYJ3jZhAxlNb.wav,test,data/processed/test/test_000789_G04.wav
test_000789_G07.wav,1,G07,789,6314,ata,audioldm2,TUTSED2017Dev,BcfUj4VQ20xk6iTdFbSN.wav,test,data/processed/test/test_000789_G07.wav
test_000789_G01.wav,1,G01,789,6315,tta,audioldm1,TUTSED2017Dev,2rj8t0zXcqf7eHTSsKAD.wav,test,data/processed/test/test_000789_G01.wav
test_000789_G02.wav,1,G02,789,6316,tta,audioldm2,TUTSED2017Dev,tiujlbmNYDT4qA93QvUy.wav,test,data/processed/test/test_000789_G02.wav
test_000789_G03.wav,1,G03,789,6317,tta,audiogen,TUTSED2017Dev,wKbg2udjA86BhXpylEtT.wav,test,data/processed/test/test_000789_G03.wav
test_000789_G05.wav,1,G05,789,6318,tta,audiolcm,TUTSED2017Dev,4ZCYondgmAWzh2Ibq37Q.wav,test,data/processed/test/test_000789_G05.wav
test_000789_G06.wav,1,G06,789,6319,tta,tangoflux,TUTSED2017Dev,lc92FLG3x8Z4KswRfSXY.wav,test,data/processed/test/test_000789_G06.wav
test_000790_REAL.wav,0,REAL,790,6320,real,real,TUTSED2017Dev,kbOWDcyxFgB03YvXSQJM.wav,test,data/processed/test/test_000790_REAL.wav
test_000790_G04.wav,1,G04,790,6321,ata,audioldm1,TUTSED2017Dev,sMajk1bfDi9hZ4NyqCdp.wav,test,data/processed/test/test_000790_G04.wav
test_000790_G07.wav,1,G07,790,6322,ata,audioldm2,TUTSED2017Dev,6sWILbEP1koMv3Zmae4N.wav,test,data/processed/test/test_000790_G07.wav
test_000790_G01.wav,1,G01,790,6323,tta,audioldm1,TUTSED2017Dev,UMGRd7zAHEwrF86IfbZB.wav,test,data/processed/test/test_000790_G01.wav
test_000790_G02.wav,1,G02,790,6324,tta,audioldm2,TUTSED2017Dev,Lq3wPxmclOXzUFaGYyBt.wav,test,data/processed/test/test_000790_G02.wav
test_000790_G03.wav,1,G03,790,6325,tta,audiogen,TUTSED2017Dev,ig1aPxIrwq5TdSlBGZX0.wav,test,data/processed/test/test_000790_G03.wav
test_000790_G05.wav,1,G05,790,6326,tta,audiolcm,TUTSED2017Dev,aqxl0bvMUZXNsopcYLgF.wav,test,data/processed/test/test_000790_G05.wav
test_000790_G06.wav,1,G06,790,6327,tta,tangoflux,TUTSED2017Dev,Pk4J8Cc1upDMvqLwAb5a.wav,test,data/processed/test/test_000790_G06.wav
test_000791_REAL.wav,0,REAL,791,6328,real,real,TUTSED2017Dev,S42LDBTCx6km7JuHGsz3.wav,test,data/processed/test/test_000791_REAL.wav
test_000791_G04.wav,1,G04,791,6329,ata,audioldm1,TUTSED2017Dev,ZLlDy1rPc5sT9oX8Vv0H.wav,test,data/processed/test/test_000791_G04.wav
test_000791_G07.wav,1,G07,791,6330,ata,audioldm2,TUTSED2017Dev,RK5XPAZzB2fg0a7wutV4.wav,test,data/processed/test/test_000791_G07.wav
test_000791_G01.wav,1,G01,791,6331,tta,audioldm1,TUTSED2017Dev,DirgdIw69nFaBysAWk5Y.wav,test,data/processed/test/test_000791_G01.wav
test_000791_G02.wav,1,G02,791,6332,tta,audioldm2,TUTSED2017Dev,8pzcGn6LqCDtN9JSwk7u.wav,test,data/processed/test/test_000791_G02.wav
test_000791_G03.wav,1,G03,791,6333,tta,audiogen,TUTSED2017Dev,xb5PTcsKnzHSXw6gQiyl.wav,test,data/processed/test/test_000791_G03.wav
test_000791_G05.wav,1,G05,791,6334,tta,audiolcm,TUTSED2017Dev,ou2ypqYA1P4XN8VnwMxQ.wav,test,data/processed/test/test_000791_G05.wav
test_000791_G06.wav,1,G06,791,6335,tta,tangoflux,TUTSED2017Dev,S9Y3WiX8Btypes7nD1hG.wav,test,data/processed/test/test_000791_G06.wav
test_000792_REAL.wav,0,REAL,792,6336,real,real,TUTSED2017Dev,VDZ137g04OnIco6WE2sR.wav,test,data/processed/test/test_000792_REAL.wav
test_000792_G04.wav,1,G04,792,6337,ata,audioldm1,TUTSED2017Dev,URs0dxNukYilGpJc18Bw.wav,test,data/processed/test/test_000792_G04.wav
test_000792_G07.wav,1,G07,792,6338,ata,audioldm2,TUTSED2017Dev,IreUOQdDGgpqHu4Pslac.wav,test,data/processed/test/test_000792_G07.wav
test_000792_G01.wav,1,G01,792,6339,tta,audioldm1,TUTSED2017Dev,Uszw8k60ebHcNv2mMhry.wav,test,data/processed/test/test_000792_G01.wav
test_000792_G02.wav,1,G02,792,6340,tta,audioldm2,TUTSED2017Dev,fNFehL0TSvIyCgXnRDxr.wav,test,data/processed/test/test_000792_G02.wav
test_000792_G03.wav,1,G03,792,6341,tta,audiogen,TUTSED2017Dev,GFT036ymXkLiWJB4QzVb.wav,test,data/processed/test/test_000792_G03.wav
test_000792_G05.wav,1,G05,792,6342,tta,audiolcm,TUTSED2017Dev,6SvQU9flOPLApn5hEe32.wav,test,data/processed/test/test_000792_G05.wav
test_000792_G06.wav,1,G06,792,6343,tta,tangoflux,TUTSED2017Dev,l7Xv6dtCukcQ10qpemiR.wav,test,data/processed/test/test_000792_G06.wav
test_000793_REAL.wav,0,REAL,793,6344,real,real,TUTSED2017Dev,Qo18Yp7bAXSq2hILwTxs.wav,test,data/processed/test/test_000793_REAL.wav
test_000793_G04.wav,1,G04,793,6345,ata,audioldm1,TUTSED2017Dev,PC8eVbdc5u306oqWzYsS.wav,test,data/processed/test/test_000793_G04.wav
test_000793_G07.wav,1,G07,793,6346,ata,audioldm2,TUTSED2017Dev,lrjGokfcN0WRxiYh5bIa.wav,test,data/processed/test/test_000793_G07.wav
test_000793_G01.wav,1,G01,793,6347,tta,audioldm1,TUTSED2017Dev,a6kIWS78Kj3gx5HtuUlT.wav,test,data/processed/test/test_000793_G01.wav
test_000793_G02.wav,1,G02,793,6348,tta,audioldm2,TUTSED2017Dev,clq6TXr3zMBRChgbLSvK.wav,test,data/processed/test/test_000793_G02.wav
test_000793_G03.wav,1,G03,793,6349,tta,audiogen,TUTSED2017Dev,NVFbHKZ30uOrQv1jdyLc.wav,test,data/processed/test/test_000793_G03.wav
test_000793_G05.wav,1,G05,793,6350,tta,audiolcm,TUTSED2017Dev,Madm7Vx6uD1stWRXSiTr.wav,test,data/processed/test/test_000793_G05.wav
test_000793_G06.wav,1,G06,793,6351,tta,tangoflux,TUTSED2017Dev,gGcUPot5Mq1IYOynikzj.wav,test,data/processed/test/test_000793_G06.wav
test_000794_REAL.wav,0,REAL,794,6352,real,real,TUTSED2017Dev,k7GYgv4AZJO5XoKFCVLP.wav,test,data/processed/test/test_000794_REAL.wav
test_000794_G04.wav,1,G04,794,6353,ata,audioldm1,TUTSED2017Dev,MpmZEXIt60bTKhRNg94z.wav,test,data/processed/test/test_000794_G04.wav
test_000794_G07.wav,1,G07,794,6354,ata,audioldm2,TUTSED2017Dev,hCw0RsqTnVSxioJKMYcg.wav,test,data/processed/test/test_000794_G07.wav
test_000794_G01.wav,1,G01,794,6355,tta,audioldm1,TUTSED2017Dev,7DrF3aqypPTMwRYsd1In.wav,test,data/processed/test/test_000794_G01.wav
test_000794_G02.wav,1,G02,794,6356,tta,audioldm2,TUTSED2017Dev,bxmTzvUGiRHhArlwpJjL.wav,test,data/processed/test/test_000794_G02.wav
test_000794_G03.wav,1,G03,794,6357,tta,audiogen,TUTSED2017Dev,MApDEhaKuUYSei0BZk15.wav,test,data/processed/test/test_000794_G03.wav
test_000794_G05.wav,1,G05,794,6358,tta,audiolcm,TUTSED2017Dev,IYnt97iUkw8h6HDMRyE5.wav,test,data/processed/test/test_000794_G05.wav
test_000794_G06.wav,1,G06,794,6359,tta,tangoflux,TUTSED2017Dev,6wiGYf3bRH7qOWmFdz0I.wav,test,data/processed/test/test_000794_G06.wav
test_000795_REAL.wav,0,REAL,795,6360,real,real,TUTSED2017Dev,hUQEOFpkJ8Xy4b75CniR.wav,test,data/processed/test/test_000795_REAL.wav
test_000795_G04.wav,1,G04,795,6361,ata,audioldm1,TUTSED2017Dev,aCZozpS7QKM4YHWjkJlc.wav,test,data/processed/test/test_000795_G04.wav
test_000795_G07.wav,1,G07,795,6362,ata,audioldm2,TUTSED2017Dev,HbeIPuaXwBiYq4CVzQRr.wav,test,data/processed/test/test_000795_G07.wav
test_000795_G01.wav,1,G01,795,6363,tta,audioldm1,TUTSED2017Dev,gWAjxaXseDObPZVLUrJd.wav,test,data/processed/test/test_000795_G01.wav
test_000795_G02.wav,1,G02,795,6364,tta,audioldm2,TUTSED2017Dev,n35KwaAMFOPYdZzsgi1N.wav,test,data/processed/test/test_000795_G02.wav
test_000795_G03.wav,1,G03,795,6365,tta,audiogen,TUTSED2017Dev,WXqDeQg2oOjM7HZt5NJb.wav,test,data/processed/test/test_000795_G03.wav
test_000795_G05.wav,1,G05,795,6366,tta,audiolcm,TUTSED2017Dev,sgNOJ89qRlkbZfercFt4.wav,test,data/processed/test/test_000795_G05.wav
test_000795_G06.wav,1,G06,795,6367,tta,tangoflux,TUTSED2017Dev,iC9bjy6Aa538fg1HXRoS.wav,test,data/processed/test/test_000795_G06.wav
test_000796_REAL.wav,0,REAL,796,6368,real,real,TUTSED2017Dev,do12P4VmMUWYIHXgEGkQ.wav,test,data/processed/test/test_000796_REAL.wav
test_000796_G04.wav,1,G04,796,6369,ata,audioldm1,TUTSED2017Dev,30uiRKFecoJaBstLznX9.wav,test,data/processed/test/test_000796_G04.wav
test_000796_G07.wav,1,G07,796,6370,ata,audioldm2,TUTSED2017Dev,cNfaXGeS8LgUtHYMRvn0.wav,test,data/processed/test/test_000796_G07.wav
test_000796_G01.wav,1,G01,796,6371,tta,audioldm1,TUTSED2017Dev,MxA5neuW3bJFvTX6mzql.wav,test,data/processed/test/test_000796_G01.wav
test_000796_G02.wav,1,G02,796,6372,tta,audioldm2,TUTSED2017Dev,0GnbwVtNymq8PoWxdpjM.wav,test,data/processed/test/test_000796_G02.wav
test_000796_G03.wav,1,G03,796,6373,tta,audiogen,TUTSED2017Dev,Lm2BDhnejkfRlMGFgTtC.wav,test,data/processed/test/test_000796_G03.wav
test_000796_G05.wav,1,G05,796,6374,tta,audiolcm,TUTSED2017Dev,zAiuy2FtmBvpqlkYUwxZ.wav,test,data/processed/test/test_000796_G05.wav
test_000796_G06.wav,1,G06,796,6375,tta,tangoflux,TUTSED2017Dev,v7BHzKVbcQRrtqlfUmkW.wav,test,data/processed/test/test_000796_G06.wav
test_000797_REAL.wav,0,REAL,797,6376,real,real,TUTSED2017Dev,A4HJzxOiXuFEesBd7bRG.wav,test,data/processed/test/test_000797_REAL.wav
test_000797_G04.wav,1,G04,797,6377,ata,audioldm1,TUTSED2017Dev,lCmnzSwO8GdRVPx5uQ3K.wav,test,data/processed/test/test_000797_G04.wav
test_000797_G07.wav,1,G07,797,6378,ata,audioldm2,TUTSED2017Dev,AuTpd2glN1ZVKrsj578Y.wav,test,data/processed/test/test_000797_G07.wav
test_000797_G01.wav,1,G01,797,6379,tta,audioldm1,TUTSED2017Dev,CBlYcrRIwU7XG5QfiJVT.wav,test,data/processed/test/test_000797_G01.wav
test_000797_G02.wav,1,G02,797,6380,tta,audioldm2,TUTSED2017Dev,07f1NeyXwjmcV3zAEDPZ.wav,test,data/processed/test/test_000797_G02.wav
test_000797_G03.wav,1,G03,797,6381,tta,audiogen,TUTSED2017Dev,pstj07PBwqUxTM5rmoZz.wav,test,data/processed/test/test_000797_G03.wav
test_000797_G05.wav,1,G05,797,6382,tta,audiolcm,TUTSED2017Dev,iRZl0jHqOK5tcA49dnzL.wav,test,data/processed/test/test_000797_G05.wav
test_000797_G06.wav,1,G06,797,6383,tta,tangoflux,TUTSED2017Dev,abFYRCipE5NjeJ91yMVm.wav,test,data/processed/test/test_000797_G06.wav
test_000798_REAL.wav,0,REAL,798,6384,real,real,TUTSED2017Dev,vY27s8JQjNS5OHlWrVDh.wav,test,data/processed/test/test_000798_REAL.wav
test_000798_G04.wav,1,G04,798,6385,ata,audioldm1,TUTSED2017Dev,3QHqTkMZ4Gu8LSa2EwtX.wav,test,data/processed/test/test_000798_G04.wav
test_000798_G07.wav,1,G07,798,6386,ata,audioldm2,TUTSED2017Dev,9SFEUaH3rgnZfe6YRAmN.wav,test,data/processed/test/test_000798_G07.wav
test_000798_G01.wav,1,G01,798,6387,tta,audioldm1,TUTSED2017Dev,jwfZn2BKCgXpYUkexVis.wav,test,data/processed/test/test_000798_G01.wav
test_000798_G02.wav,1,G02,798,6388,tta,audioldm2,TUTSED2017Dev,Q1E0KNsvchMU3GPfikZb.wav,test,data/processed/test/test_000798_G02.wav
test_000798_G03.wav,1,G03,798,6389,tta,audiogen,TUTSED2017Dev,cjPsnmI60MyLhbxlOR7e.wav,test,data/processed/test/test_000798_G03.wav
test_000798_G05.wav,1,G05,798,6390,tta,audiolcm,TUTSED2017Dev,CVUMga1057jBef4qKAy6.wav,test,data/processed/test/test_000798_G05.wav
test_000798_G06.wav,1,G06,798,6391,tta,tangoflux,TUTSED2017Dev,cUNMgROIWuQf8Jh0tEZP.wav,test,data/processed/test/test_000798_G06.wav
test_000799_REAL.wav,0,REAL,799,6392,real,real,TUTSED2017Dev,ucWqVJwCtBUN7p6IxsD3.wav,test,data/processed/test/test_000799_REAL.wav
test_000799_G04.wav,1,G04,799,6393,ata,audioldm1,TUTSED2017Dev,safhzuXw7jl3UB56optd.wav,test,data/processed/test/test_000799_G04.wav
test_000799_G07.wav,1,G07,799,6394,ata,audioldm2,TUTSED2017Dev,CqpHLxew2f9Ba4NYSdJV.wav,test,data/processed/test/test_000799_G07.wav
test_000799_G01.wav,1,G01,799,6395,tta,audioldm1,TUTSED2017Dev,wzWlfvZ9tdXGMchAHrNU.wav,test,data/processed/test/test_000799_G01.wav
test_000799_G02.wav,1,G02,799,6396,tta,audioldm2,TUTSED2017Dev,BSLPz4cA9Tu5VH0Ydm6f.wav,test,data/processed/test/test_000799_G02.wav
test_000799_G03.wav,1,G03,799,6397,tta,audiogen,TUTSED2017Dev,CQhlc2MLW8ysbSeNf5vZ.wav,test,data/processed/test/test_000799_G03.wav
test_000799_G05.wav,1,G05,799,6398,tta,audiolcm,TUTSED2017Dev,oqeh56ENZs0UzQui82Wl.wav,test,data/processed/test/test_000799_G05.wav
test_000799_G06.wav,1,G06,799,6399,tta,tangoflux,TUTSED2017Dev,Ke2IPrNkLwlWsD1hv7aG.wav,test,data/processed/test/test_000799_G06.wav
test_001357_REAL.wav,0,REAL,1357,10856,real,real,TUTASC2019Dev,ghxV74ak1bvfs5IcLmXQ.wav,test,data/processed/test/test_001357_REAL.wav
test_001357_G04.wav,1,G04,1357,10857,ata,audioldm1,TUTASC2019Dev,1p25xItgnQXEebUv6H0h.wav,test,data/processed/test/test_001357_G04.wav
test_001357_G07.wav,1,G07,1357,10858,ata,audioldm2,TUTASC2019Dev,fBdZQqSKuomtCxH1WsOU.wav,test,data/processed/test/test_001357_G07.wav
test_001357_G01.wav,1,G01,1357,10859,tta,audioldm1,TUTASC2019Dev,bfnBl5LW61oV9Nm7IOZX.wav,test,data/processed/test/test_001357_G01.wav
test_001357_G02.wav,1,G02,1357,10860,tta,audioldm2,TUTASC2019Dev,A7cU5T9ovGI2BmRajby3.wav,test,data/processed/test/test_001357_G02.wav
test_001357_G03.wav,1,G03,1357,10861,tta,audiogen,TUTASC2019Dev,SjyE7nwHUY41IzsG03rt.wav,test,data/processed/test/test_001357_G03.wav
test_001357_G05.wav,1,G05,1357,10862,tta,audiolcm,TUTASC2019Dev,rj7u5iV92LXKEOmtewyQ.wav,test,data/processed/test/test_001357_G05.wav
test_001357_G06.wav,1,G06,1357,10863,tta,tangoflux,TUTASC2019Dev,GTyEfjqd8vWPgNXURQSL.wav,test,data/processed/test/test_001357_G06.wav
test_001358_REAL.wav,0,REAL,1358,10864,real,real,TUTASC2019Dev,cUktW1GKL36mO4EIAiry.wav,test,data/processed/test/test_001358_REAL.wav
test_001358_G04.wav,1,G04,1358,10865,ata,audioldm1,TUTASC2019Dev,y871WTE3G2sMHxzfcApB.wav,test,data/processed/test/test_001358_G04.wav
test_001358_G07.wav,1,G07,1358,10866,ata,audioldm2,TUTASC2019Dev,rUK1BNghZq8TFSoDn4OQ.wav,test,data/processed/test/test_001358_G07.wav
test_001358_G01.wav,1,G01,1358,10867,tta,audioldm1,TUTASC2019Dev,ua8y2RGHj3UvcDItLFQA.wav,test,data/processed/test/test_001358_G01.wav
test_001358_G02.wav,1,G02,1358,10868,tta,audioldm2,TUTASC2019Dev,a7clS0YDwGKrZnEXJ5vo.wav,test,data/processed/test/test_001358_G02.wav
test_001358_G03.wav,1,G03,1358,10869,tta,audiogen,TUTASC2019Dev,06nWmw35g4YQLyrGNFec.wav,test,data/processed/test/test_001358_G03.wav
test_001358_G05.wav,1,G05,1358,10870,tta,audiolcm,TUTASC2019Dev,WRMtHYo5uej8KNGcZXn3.wav,test,data/processed/test/test_001358_G05.wav
